标题,时间,作者,链接,内容
What SpaceX’s Numbers Do and Don’t Tell Us,2026-04-14T00:00:47Z,Martin Peers,https://www.theinformation.com/newsletters/the-briefing/spacexs-numbers-tell,"The mysteries of SpaceX are no more. My colleague Cory Weinberg today wrote
the second
of
two stories
in four days that pulled back the curtain on the finances of Elon Musk’s space company, which is planning to go public in a couple of months. You don’t have to wait for the formal IPO filing to get the dirt on SpaceX.
The bottom line is that SpaceX as a whole is a money pit, although one of its businesses is not. The Starlink satellite-based internet access business is doing well—it generated $7.2 billion in earnings before interest, taxes, depreciation and amortization last year. But neither the rocket launch business nor SpaceX’s xAI is producing cash. The AI business is the biggest money-loser, but that’s not surprising given how costly AI development is.
None of this needs to matter to people pondering the SpaceX IPO. After all, this isn’t a normal offering. Elon Musk is asking people to finance his ambitions to compete in AI, to build orbital data centers and to travel into outer space. All are worthy goals for humanity, although they’re not necessarily the building blocks for a profitable company.
As long as investors are clear-eyed about what they’re buying into and the very real chance they will end up losing their money, who can complain? As for
the $2 trillion valuation
that some bankers want to put on SpaceX, it’s beyond analysis. As far as SpaceX is concerned, the sky is the limit. For investors, it depends on what you’re looking for for.
Google is Still the Biggest Ad Platform
Who is the biggest ad company in the world? A projection by eMarketer,
first reported by The Wall Street Journal
on Monday, suggests Meta Platforms will surpass Google this year. That would be a first and a striking size of CEO Mark Zuckerberg’s success. But is it right? Not exactly.
The analysis is based on net revenue—the amount of ad dollars that Google keeps after it  deducts payments to outside websites and YouTube creators. That’s not the same as assessing which company runs the biggest ad platform in terms of marketer spending. On that basis, Google unquestionably is the biggest, as it draws the most ad dollars. In 2025, Google’s global ad revenue was $294.7 billion, while Meta’s was $196 billion.
Meta is growing twice as fast as Google, though, so Meta is likely to eventually pass Google even on a gross basis, although it will be a while. Assuming Meta’s ad business grows 22% in 2026, in line with its growth rate in 2025, its ad revenue would end up at $239 billion this year. Assuming Google’s business expands 11%, in line with last year, its gross revenue would be $327 billion.
To be sure, Meta and Google are converging on a net basis. Google forks over about 20% of its ad revenue to other websites and companies that help expand its reach in one way or another. In addition, YouTube shares a big chunk of its revenue with creators who post videos on the site. Emarketer estimates that Google’s net ad revenue, after deducting both of these expenses, was $214 billion last year and will be just under $240 billion this year. Emarketer estimates that Meta’s ad revenue will reach $243 billion this year.
The net figure matters to Google shareholders and anyone concerned about Google’s margins, to be sure. But each companies’ growth rate may be more important for understanding the future of both companies, and the ad market. And forecasting their growth is difficult.
Both companies are incorporating AI into their ad operations, a move which could help accelerate both companies’ growth rate. Google, though, is dealing with changes to its search business. Both have to contend with competition from OpenAI in ads. Meta may well pass Google but don’t bet on it.
In Other News
•
An OpenAI executive said in a memo to staff Sunday that the company is seeing “staggering” demand for its upcoming joint product with Amazon Web Services and that its exclusive cloud deal with Microsoft had “limited our ability to meet enterprises where they are,”
CNBC reported Monday.
• Tether, the world’s biggest stablecoin issuer, has hired Jeremy Pollack, most recently vice president of Kinexys by J.P. Morgan, the bank’s blockchain business unit, as its institutional expansion manager."
New SpaceX Numbers Show Reliance on Starlink,2026-04-13T23:12:14Z,Cory Weinberg,https://www.theinformation.com/articles/new-spacex-numbers-show-reliance-starlink,"A new set of numbers for Elon Musk’s SpaceX makes it clear that the success of its potential initial public offering will depend on investors embracing the growth of the company’s Starlink satellite internet business.
The other two businesses inside SpaceX—rocket launches and AI—are burning cash and not generating the kind of growth that makes investors willing to pay the staggering valuation Musk is seeking, according to previously unreported financial figures viewed by The Information.
SpaceX’s Starlink internet connectivity business generated $11.4 billion in revenue, growing 50% from the prior year and generating 61% of the company’s overall sales, according to the financial figures. The business line was the only one generating cash, the figures indicate.
Starlink’s earnings before interest, taxes, depreciation and amortization as well as stock-based compensation were $7.2 billion last year, meaning the adjusted Ebitda margin on those sales was 63%, rising from 41% in 2023 and 50% in 2024.
SpaceX’s space and AI businesses have shrinking margins and are burning cash as the company invests in its next rocket and in data centers.
Last valued at $1.25 trillion, SpaceX has been planning to go public in June in what would likely be the largest IPO of all time. In February, SpaceX bought xAI in a deal that valued the Musk-owned AI developer at $250 billion. The Information
reported last week
that overall the company had a nearly $5 billion net icome loss.
SpaceX is boosting Starlink by launching bigger constellations of satellites into space, allowing it to reach more kinds of customers for internet service, including people in cities who choose it over traditional broadband providers. “They’re blowing away the amount of capacity that people previously had access to,” said Chris Quilty, a satellite and space analyst at Quilty Space, referring to the amount of data that can flow through the satellite network.
Investors will have to consider whether the promise of Starlink outweighs the uncertainties in the rest of the business. The company expects to try to connect the three businesses, arguing that  its dominance of the rocket launch industry will propel its AI business by launching data centers into space.
Last year, revenue in the rocket launch business only grew 8%, to $4.1 billion. Most of SpaceX’s 160-plus launches sent up its own Starlink satellites. Other customers include government agencies and other companies launching satellites for national security or imagery, but that’s been a limited market, Quilty said.
SpaceX’s AI business, which includes the X social media site and model developer xAI, grew revenue just 23% last year, to $3.2 billion a year, putting them far behind Anthropic and OpenAI in growth and size.
The cash Starlink’s business threw off wasn’t nearly enough to support the other businesses. The figures imply an approximation of Starlink’s free cash flow—its adjusted Ebitda minus capital expenditures—at about $3 billion. By that measure, its rocket launch business had negative free cash flow of about $3 billion, while its AI business burned nearly $14 billion.
Overall, SpaceX’s cash burn by that measure would be about $14 billion. Last year, SpaceX put out more on capital expenditures—$20.7 billion—than it generated in revenue.
OpenAI and Anthropic burned significantly less cash than SpaceX last year—$9 billion and $4 billion, respectively, The Information previously reported, although there could be differences in how those companies accounted for cash burn.
SpaceX’s forecasts for this year’s revenue aren’t known.
Its steep valuation, most recently $1.25 trillion, or 266 times last year’s Ebitda, will require serious optimism among investors. That valuation is a significantly higher multiple than those of Meta Platforms, Alphabet and Nvidia, trade at 16, 25 to 36 times last year’s Ebitda, respectively. The closest comparison might be Musk’s other big company, Tesla, which trades at 119 times last year’s Ebitda."
"Handshake, Mercor Revenue Surges on Demand for Human Contractors to Train AI",2026-04-13T21:13:28Z,Julia Hornstein,https://www.theinformation.com/articles/handshake-mercor-revenue-surges-demand-human-contractors-train-ai,"AI firms’ voracious appetite for more data has lifted sales for obscure startups doing the industry’s unglamorous work: contracting
with lawyers, PhD holders and medical doctors
who grade the answers AI models generate.
The latest is Handshake, a 12-year-old startup that began as a job site for college graduates. Handshake’s gross annualized revenue from AI training has risen to nearly $1 billion, up from $550 million in January and $5 million to $10 million a year ago, a few months after it started the new business, according to two people familiar with its finances.
Its revenue from AI training has risen to nearly $300 million after paying the contractors engaged to do this work. In addition, Handshake is generating close to $150 million in gross annualized revenue from its college recruiting business, an older software business that sells data on job seekers to employers, the people added.
Handshake would become at least the fourth data-labeling startup to generate at least $1 billion in annualized gross sales in recent years. Industry leader Surge AI passed that milestone in 2024,
The Information
reported, and Scale AI reached that level before Meta Platforms acquired nearly half the firm last year.
And Mercor, a three-year-old startup that pays thousands of contractors to train AI models, hit a gross annualized revenue pace of more than $1 billion earlier this year, up from $500 million in September,
The Information
reported last week. Like Handshake, Mercor pays 60% to 70% of those sales to contractors, so its revenue after those contracts has reached $300 million to $400 million. The startup is profitable on a free cash flow basis, according to a person familiar with its finances.
These companies supply AI labs such as Anthropic and OpenAI with customized data generated by human experts employed on a contract basis to stress-test models and answer questions about niche subjects like doctorate-level physics.
Data Breach
Mercor’s growth occurred before a late March data breach, however, and it’s not clear if the company has been able to sustain its revenue pace this month. Meta indefinitely paused its work with Mercor and is internally investigating the security breach, a Meta spokesperson said.
Mercor has said it was “one of thousands of companies impacted” by an attack on open-source application programming interface service LiteLLM. The hack breached companies that use or installed the LiteLLM tool, including Mercor. Following reports of that breach, another hacking group, Lapsus$, has claimed it hacked Mercor and auctioned off multiple terabytes of source code, videos and other data belonging to the company.
Several other startups, including Invisible Technologies and Turing, are also competing to win contracts. Turing, which focuses largely on using contractors to
evaluate models on coding tasks
and other science-based reasoning, notched
$300 million in annualized revenue by the end of 2024
. Another data-labeling startup, AfterQuery, said last week it had surpassed $100 million in gross annualized revenue and was recently valued at $300 million.
While the race to develop smarter AI labs has fueled fast growth, revenue gains aren’t always consistent because it’s fairly easy for the biggest labs to switch data-labeling services. For example, last year
OpenAI said it would stop working with Scale
after the Meta investment. Scale’s recent revenue couldn’t be learned. It now also works on AI applications for enterprise customers.
Some buyers of the training data have started to bring data labeling in-house.
XAI, now part of SpaceX, employs over a thousand remote AI tutors
to train its models."
"The Electric: In the U.S. and China, Exaggerated Claims of Solid State Batteries",2026-04-13T16:00:50Z,Steve LeVine,https://www.theinformation.com/newsletters/the-electric/electric-u-s-china-exaggerated-claims-solid-state-batteries,"In a livestreamed event
last month, China’s Chery Automobile said it had made a breakthrough in solid-state batteries and would deploy them next year in a luxury electric SUV that would have a whopping 560 miles of range.
Chery isn’t the only carmaker claiming to be close to producing a solid-state battery. By my own count, at least 11 Chinese and Western carmakers say they are producing prototype solid-state batteries, are about to test them in an electric vehicle or—in one case—are already using them in a commercial EV. When you also count pure battery makers, the number is much higher.
The claims are important because industry veterans regard solid state as the greatest potential advance for EV batteries since the commercialization of lithium-ion batteries three decades ago. If carmakers could deploy such batteries, they say, the resulting EVs could go 500 miles and more on a charge, and no driver would ever suffer from range anxiety or a battery fire.
But battery experts are skeptical despite the claims and say that while the industry is closer to a working, reasonably priced, manufacturable solid-state battery, no one is truly there yet.
This leaves the industry with the same nickel- and iron-based lithium-ion batteries that have powered EVs since the launch of the industry around two decades ago. Those
“good enough” batteries
have steadily improved, making many industry veterans wonder whether the world still needs solid state.
China’s SAIC Motor, which owns the old British MG brand, has made among the boldest claims for the technology. In December, MG launched the Anxin in China with what it called the world’s first commercial semisolid battery, a variant of solid state, at a price tag of $14,500. MG said it would release the model in Europe this year.
Although described as solid state—meaning a solid separator replaces the usual liquid—the battery has just 5% less liquid than a conventional lithium-ion one. I asked Varnika Agarwal, a solid-state analyst at Benchmark Mineral Intelligence, an industry research firm, whether that really counts as semisolid.
“In technical terms, there’s no real definition of what is classified as a solid-state battery,” she told me. “The moment you put in a solid separator, you can call it a solid-state battery.”
She added that so much money has been spent to overcome the technical challenges of solid-state batteries that “companies are now under pressure to deliver it.” In other words, read solid-state announcements with some caution.
The exaggerations around solid state reflect the pressures resulting from the global downturn in EV sales. Even in China, where half of all new car sales are either EVs or plug-in hybrids, sales of electrified models were down 21% in the first quarter year on year. That has led carmakers to try even harder to differentiate themselves from the competition.
For decades, battery researchers have tried but failed to get rid of the liquid electrolyte used in conventional batteries to shuttle lithium ions between the two electrodes, the movement that creates electricity and makes an EV go. The electrolyte is one of the main reasons for battery fires, since lithium can burst into flames when it comes into contact with anything liquid.
Instead, researchers wanted to slip a sheet of plastic or another material—a solid—between the electrodes. If they could do so, they would be able to load far more lithium into the battery without triggering a short or igniting a fire.
In the West, Volkswagen, Mercedes-Benz and Toyota are among the carmakers trumpeting plans to deploy EVs powered by solid-state technology in the coming years. In China, BYD and Geely, in addition to Chery and MG, are among the major carmakers promising such cars.
Chery said it had 1,200 researchers working on its solid-state battery, which would power the premium luxury Exeed EX7 SUV. It plans to begin mass production of that model next year.
But a key obstacle to all solid-state batteries loaded with added lithium is dendrites, a mysterious spikey growth that cause shorts and fires; no one has been able to figure out decisively what causes dendrites, nor devise a way to prevent them. Other barriers include high cost and the ability to manufacture solid separators at the speed and volume needed for EV production.
There is reason to believe that there will be no commercial-scale EV powered by a solid-state battery this decade and possibly well into the 2030s. Massachusetts startup SES AI discovered this truth over the last two years. In 2021, the company signed contracts for developing semisolid-state technology with General Motors, Honda and Hyundai, but GM quietly dropped the effort two years ago, and the other two did so last year. SES CEO Qichao Hu told me he knows of no major carmaker that is actually going ahead with large-scale commercialization of such an EV.
VW has touted one of the most advanced solid-state efforts—its partnership with California-based QuantumScape. But QuantumScape’s semi-solid battery delivers an energy density of just 301 watt-hours per kilogram, not much higher than that of state-of-the-art conventional lithium-ion batteries costing much less. And neither QuantumScape nor VW’s battery arm, PowerCo, has shown it can manufacture the battery at large scale.
Madhuri Thakur, senior director of research at California-based battery maker Farasis Energy, has gone to industry conferences and challenged companies making impressive claims about their solid-state batteries. “I was asking, ‘Why are you not producing it? Everything looks so awesome. What is stopping you?’” she said.
She continued, “Normal lithium-ion battery production is so complex, you can just think of how hard it is when you’re going to solid state. It’s very, very complex.”
Last week, BYD’s chief scientist, Lian Yubo,
told an industry conference
that while his company and others in the industry had made important advances in solid state, the technology was still not ready for mass use in EVs. He seemed to be steering the conversation away from solid state.
“We must remain clear-headed,” Lian said. “Solid-state batteries are not the only path for the evolution of power battery technology.”
----
Noteworthy
In the car industry’s latest
retreat, Volkswagen said
it would halt production
of the electric ID.4 crossover SUV in the U.S. The German company plans instead to produce its combustion Atlas SUV at the same Tennessee assembly plant. The ID.4 was the only EV that VW made in the U.S. I took the model on
two test runs
when it first came out in 2021. It was bland, to say the least, and not a product anyone could realistically hope would go viral. And it didn’t.
CATL, the world’s largest
battery maker, is attempting to expand beyond the EV industry, producing batteries to
power big cargo ships
. Since such batteries would be humongous, heavy and expensive, CATL’s idea is to retain ownership of them—vessels with depleted batteries would move into port, where CATL would swap them for charged ones. The ships would be hybrid electric, partly powered by combustion engines.
Battery recycler Ascend Elements
has filed for bankruptcy
. The Massachusetts startup had raised $1.1 billion in equity and grants since its founding 11 years ago, but it foundered on the same high capital costs
that have dogged
other U.S. battery recycling startups.
----
Upcoming events
Monday, April 27—Financing the AI Revolution
Join The Information at
the New York Stock Exchange to hear top executives and investors discuss how the rapid build-out of AI is reshaping tech, finance and capital markets (
RSVP here
)."
Microsoft Slowed AI Spending. Now It’s Playing Catchup,2026-04-13T15:00:50Z,Ann Davis Vaughan,https://www.theinformation.com/newsletters/ai-infrastructure/microsoft-slowed-ai-spending-now-playing-catchup,"Microsoft is playing catch-up in the AI power race by grabbing big sites in Texas and West Virginia for data centers fired by natural gas. It wasn’t long ago that the company had a big lead.
In the early days of the AI boom, Microsoft’s in-house energy team amassed a 9-gigawatt war chest of grid-powered data center sites that was the envy of the industry, according to people with knowledge of its pipeline and Wall Street tallies of announced projects. That war chest was the equivalent of nine nuclear reactors. Microsoft also held an advantageous place in line for connecting to several regional grids, the people said.
Then in late 2024 and early 2025, as Microsoft’s infrastructure capital expenditures looked like they could exceed the $80 billion it had budgeted that fiscal year, Chief Financial Officer Amy Hood put a curb on spending. Microsoft’s energy team had to walk away from or slow down several data center deals in the works in both the U.S. and Europe.
To an extent not previously reported, Google, Oracle and others swooped in, shortening their waits for power in the Midwest and mid-Atlantic. In some cases AI competitors grabbed actual sites Microsoft had released, and in others they were able to secure grid power because it relinquished its spot in utility transmission queues, according to members of infrastructure teams that negotiated power in those locations.
Oracle claimed a big chunk of available utility capacity for its data center under construction for Open AI in Port Washington, Wis., said a developer involved in those negotiations. Google moved forward more quickly with two Indiana campuses because Microsoft was in wait-and-see mode, another energy professional with knowledge of the hyperscalers’ moves said.
Microsoft would never get back its place in line, although it has resumed developing several of the projects on revised timelines.
Alistair Speirs, the company’s general manager for its Azure cloud infrastructure, said, “Microsoft’s global infrastructure approach is built on flexibility and optionality, based on the near-term and long-term demand signals we see from customers.”
Microsoft acknowledged last October that its Azure cloud business was short of capacity. “I thought we were going to catch up. We are not,” Hood said on an earnings call. Microsoft will be “capacity constrained” through at least the end of its fiscal year this June, she said.
Hood told investors on an earnings call this January, “We need to make sure we’ve got power and land and facilities available” so it can put chips in them when they’re done “as quickly as we can.”
In recent months, as Microsoft stepped up its model development efforts, teams under cloud computing chief Noelle Walsh have signed deals or reached preliminary agreements with third-party developers to fill the computing power gap. These partners, including newer AI infrastructure players Nscale and Crusoe as well as energy giant Chevron and investor Engine No. 1, promised to bypass the grid by building private, off-grid gas-power generation.
The starts and stops were painful for the Microsoft energy team that reported to Walsh, because securing power on the strained U.S. power grid can take years. Several members have left, including Microsoft’s top energy executive, Bobby Hollis, who announced his departure on March 31. Hollis did not respond to a request for comment.
Microsoft’s decision to forfeit power on the grid may have hurt its aim to host AI workloads. “Microsoft is going to fall behind Google” on AI compute capacity, one person with knowledge of the projects told me. “Google has an amazing team. They continue to push.”
Even so, that person and two other infrastructure managers familiar with the projects  acknowledged that Hood’s restraint at a moment of peak AI mania may still prove to be the right call. That’s because Microsoft is putting more of the risk of delivering these data centers on its partners and may be in a position to grab attractive sites in the future when less-well-capitalized land and power speculators fail. This also reduces its exposure to rapid changes in AI hardware and software. Microsoft also has big campuses coming online now, including in Wisconsin and Georgia.
What has surprised a number of infrastructure professionals is how many of Microsoft’s new sites intend to rely on natural gas and operate independently of the grid, given the company’s longstanding commitments to cleaner energy sources and its deep relationships with power utilities. Microsoft contracted with Crusoe for a 900 MW gas-fired data center complex adjacent to the flagship complex for OpenAI and Oracle that Crusoe is building in Abilene, Texas.
Microsoft is in exclusive talks for a 2.5 GW site in the Permian oilfields marketed by Chevron and Engine No. 1. With both Texas projects, the developers offered gas turbine equipment they’d ordered years ago. In West Virginia, Microsoft has a
preliminary agreement with Nscale
, which recently hired Microsoft’s former head of AI infrastructure for Azure, Nidhi Chappell, to power 1.35 GW of top-of-the-line Vera Rubin chips from Nvidia with fleets of Caterpillar gas turbines. The state passed policies designed to speed building.
Self-generated power is typically more costly because it requires more backup power to match the reliability of the grid. If final estimates are too high, some say, Hood could still balk at projects.
Today, Microsoft is again moving fast to expand in Wisconsin and Indiana but is dealing with a more delicate political environment in those states. To address growing local opposition to data centers, Microsoft asked to rescind certain property tax abatements already granted by the town of La Porte, Ind. A pleased City Council member, Tim Franke, said in March that the yearly property taxes from Microsoft now have the potential to “double or triple” the city budget, and LaPorte Schools Superintendent Sandra Wood called the deal “significantly more lucrative.”
The company is also rapidly building again in Europe, spending $30 billion in the U.K. alone and using Nscale to construct a supercomputer that Microsoft has
dubbed
that country's largest as well as other facilities in Norway and Portugal.
In other news:
But it’s another rival’s turn to hit the brakes: Open AI announced it will pause spending on its building plans for U.K. data centers, ironically
also with NScale
.
Simultaneous to this
, Open AI’s infrastructure chief, Peter Hoeschele, and two others have departed to start a new, unnamed company."
"‘Reinforcement Learning Gym’ Startup, Buoyed by Labs’ Appetite For Training Data, Reaches $750 Million Valuation",2026-04-13T14:00:50Z,Stephanie Palazzolo,https://www.theinformation.com/newsletters/ai-agenda/reinforcement-learning-gym-startup-buoyed-labs-appetite-training-data-reaches-750-million-valuation,"AI developers are getting more creative in how they acquire data to train AI models. For instance, they’re paying startups to develop copies of popular apps, like
Salesforce
or
Excel
, to teach models how to use the apps—otherwise known as
reinforcement learning environments or gyms
.
One beneficiary of this trend is
Fleet
, a two-year-old startup that develops and sells those
RL environments
. The startup is now in talks to raise at least $50 million in new funding at a valuation of around $750 million, including the investment, according to a person with knowledge of the talks. That’s more than a seven-times bump from its seed round valuation, which was less than $100 million, the person said.
Bain Capital Ventures
is in talks to lead the latest round, while existing investors
Sequoia Capital
,
Menlo Ventures
and
SV Angel
plan to participate, the person said. (Spokespeople for Sequoia and Menlo declined to comment, while Bain and SV Angel didn’t respond to a request for comment.)
One driver behind the latest round is the company’s strong revenue growth. Fleet has grown from $1 million in annualized revenue as of late last year to more than $60 million in recent weeks, the person said. (The company calculates annualized revenue by multiplying the last quarter’s revenue by four.)
Skeptics might argue that in this business, revenue growth isn’t a reliable way to assess the future. AI labs have been so desperate for training data in recent months that many data and RL environment startups have seen their sales skyrocket, an example of how a rising tide can lift all boats. Over time, AI labs might try to consolidate their data spending into a few providers, which could leave some of these startups stranded.
One way these startups have tried to create a competitive moat is by specializing in certain kinds of data.
Micro1
, for instance, offers robotics-focused training data, while
Mechanize
has specialized in coding. Fleet first stood out from its competitors by focusing on data that would help to train AI to use browsers and computers and has since expanded to other types of apps, said a person with knowledge of the company.
It’s unclear how long-lasting this specialization advantage will be, since it seems like all of these RL environments are expanding beyond their original focuses.
Fleet is also facing tough competition. Not only does the startup face other RL gym providers, but it also has to take on older training data startups like
Mercor
,
Surge
and
Turing
, who are adding on RL gyms to their traditional data labeling services.
Fleet was founded in 2024 by
Nic Ouporov
, who previously was a founding engineer at
Respell
, a no-code startup aimed at helping non-technical users automate tasks, which was acquired by
Salesforce
in January 2024. Ouporov declined to comment for this article.
Here’s what else is going on…
People on the Move
Meta Platforms
is bringing on
Peter Hoeschele
,
Shamez Hemani
and
Anuj Saharan
: three senior
OpenAI
executives who helped lead the ChatGPT-maker’s ambitious
Stargate
cloud and data center initiative, The Information
reported
.
Overheard
OpenAI
CEO
Sam Altman
addressed an attack
on his San Francisco home in a personal blog post on Friday, noting rising criticism of the AI industry and saying there is a need to “de-escalate the rhetoric.”
Policy Watch
OpenAI
is supporting an Illinois bill,
SB 3444
, that would shield the biggest AI companies from liability for “critical harms” caused by their models as long as they did not intentionally or recklessly cause such an incident, Wired reported.
Here’s what else is going on…
Deals and Debuts
See The Information’s
Generative AI Database
for an exclusive list of private companies and their investors.
Semiconductor startup
SiFive
said it
raised $400 million
in a funding round that values the firm at $3.6 billion after the investment.
ShengShu
, which makes AI video models, raised about $290 million in a Series B funding round led by
Alibaba Cloud
.
Elorian
, an AI research and product lab focused on visual reasoning, raised $55 million in seed funding at a $300 million valuation co-led by
Striker Ventures
,
Menlo Ventures
and
Altimer
.
PeakMetrics
, which helps companies detect disinformation campaigns, raised $6 million in a Series A funding round led by
Moneta Ventures
.
CoreWeave
, a provider of cloud computing for AI, on Friday said it had
struck a multi-year deal
to develop and run
Anthropic’s Claude
AI models. The company expects the first servers to come online for Anthropic later this year.
Tesla
has won approval
to sell its driver assistance software in the Netherlands, the country’s vehicle regulator said on Friday, in a key step toward potentially selling the service in the entire European Union.
Federal Reserve Chair
Jerome Powell
and Treasury Secretary
Scott Bessent
on Tuesday
summoned leaders
of the major U.S. banks, including
Citigroup
,
Bank of America
and
Wells Fargo
, to discuss the cybersecurity risks from
Anthropic’s
new model,
Claude Mythos
, Bloomberg reported.
Anthropic
is exploring potentially
designing its own chips
, according to a report in Reuters, though the effort remains in its early stages."
Microsoft Plots New Copilot Features Inspired by OpenClaw,2026-04-13T13:00:12Z,Aaron Holmes,https://www.theinformation.com/articles/microsoft-plots-new-copilot-features-inspired-openclaw,"As Microsoft faces growing competition for business customers from Anthropic, it is developing new features that would make its AI assistant Copilot function more like OpenClaw, the open-source AI agent that has taken the AI industry by storm in recent months.
A newly created team under Microsoft corporate vice president Omar Shahine is “exploring the potential of technologies like OpenClaw in an enterprise context,” including a team of always-on agents that would be able to work 24/7 on a users’ behalf within Microsoft 365 applications, Shahine said on Sunday in a statement to The Information.
While OpenClaw is seen as risky among enterprise software buyers because such autonomous AI agents
have gone rogue in the past
, product leaders at Microsoft are optimistic the company can build safer versions of the tools that comply with its existing security guarantees, two other people involved in the effort said. Those efforts are still emerging and product plans could change or be scrapped, one of the people said.
CEO Satya Nadella has made it a top priority in recent weeks to overhaul its assistant, 365 Copilot, which Microsoft sells to businesses as an add-on to Office software. Competing products from Anthropic and OpenAI increasingly overlap with what Microsoft offers in Copilot, making it more important that the software giant introduce new features.
For instance, Anthropic earlier this month announced general availability of a new feature that lets Claude connect directly to users’ Microsoft 365 apps to operate in their PowerPoint and Excel documents. And Anthropic on Friday previewed even more new features that will let Claude automate similar work in Word documents, further encroaching on Copilot’s turf.
That highlights the competitive pressure weighing on Microsoft, which has seen its stock fall 24% so far this year, making it the worst performer among big tech stocks. That’s a sign investors are pessimistic about the software giant’s fate as AI transforms the business world, where Microsoft’s software currently dominates.
Microsoft disclosed in January that it had 15 million paying users of Copilot—just 3% of the total number of Office 365 users—although sales divisions are now optimistic that 365 Copilot is starting to gain traction. Commercial CEO Judson Althoff told staff last week that in the March quarter, Microsoft exceeded “audacious” goals for Copilot sales.
The company has been adding features that resemble Anthropic’s Claude Cowork agent to 365 Copilot. In March, for instance, it unveiled the Anthropic-powered Copilot Cowork (Microsoft
pays Anthropic handsomely
for the use of its models).
Nadella last month reorganized the Copilot engineering teams to consolidate those working on consumer and enterprise versions of the app while elevating several executives to report directly to the CEO.
One of those executives—Charles Lamanna—is now overseeing the effort to build OpenClaw-style AI agent features within 365 Copilot, according to the two people with direct knowledge of the effort.
OpenClaw is built to operate a computer the way a person does, with access to and control over specific applications. Many users of OpenClaw have been buying Mac Minis to run the agent, because that enables it to work around the clock without taking over their primary computer. But Microsoft offers virtual machines in its Azure cloud, and last year it announced a new product, Agent 365, that aims to help companies manage AI agents by granting them identities and login credentials for specific apps.
Boosting 365 Copilot
Lamanna, who oversees Agent 365, sees the OpenClaw craze as a way to boost both 365 Copilot and Agent 365, according to one of the people familiar with his thinking.
He recently assigned a team of roughly a dozen engineers to new roles focused on building 365 Copilot features that resemble OpenClaw, led by Shahine.
Shahine said in the statement that “while our exploration is still early, we’re excited to keep learning and experimenting with more intuitive ways technology can reduce day‑to‑day friction so people can focus on the work that matters most.”
Meanwhile, engineers in other divisions, including those reporting to Perry Clarke, executive vice president of Office 365, have been developing versions of OpenClaw that they’re using to automate internal work, according to a third person with knowledge of the work. Those tasks include serving as a product manager’s assistant that oversees the status of projects, the person said.
More broadly, a key goal is to enable 365 Copilot to run autonomously around the clock and work on complex tasks proactively rather than requiring a prompt every time, according to someone involved in the effort. For instance, such a version of 365 Copilot would be able to keep tabs on users’ Outlook email inboxes and calendars and prepare suggested to-do lists for users at the start of each day, instead of only responding to questions a user asks the AI directly, this person said.
Another goal is to make 365 Copilot better at working within Microsoft apps in the background without needing direct oversight: for instance, reorganizing one tab of an Excel spreadsheet while users work on other tabs.
Product leaders working on 365 Copilot have also discussed building agents that resemble OpenClaw but are specialized for specific roles, like marketing, sales or accounting, which would make it more straightforward to limit the permissions the agent needs and render it safer for use inside an enterprise, one of the people said.
Engineers working on those features are now optimistic that some will be ready in time for a preview at Microsoft’s Build developer conference in June, this person said. But the efforts are still nascent and could change depending on whether Microsoft can prove that the products are secure enough for enterprises to use, one of the people said.
Elbowing Out Other Chatbots to Win Customers
Microsoft and Anthropic are increasingly competing for the same turf. Corporate customers have been carefully evaluating their products’ overlapping features as they decide which one is worth their money.
For instance, Alexandre Giess, a marketing executive at German manufacturer Ameco Group, said he has bought several 365 Copilot seats for his team, but he has more recently expanded the Claude subscriptions because he found Claude was better than 365 Copilot at automating Excel spreadsheet tasks. Still, he plans to test out Microsoft’s new Cowork features and see if they stack up to Anthropic’s.
“When I saw [Microsoft’s Cowork] announcement, I’m like, maybe I don’t need to pay for Claude if Microsoft already has Claude embedded,” Geiss said. “If Microsoft does the same job as Claude, I’d probably switch.”
Althoff told staff last week that some of the recent growth in Copilot came from consumption-based Copilot products, in addition to per-seat sales (while 365 Copilot is available as a $30 per month subscription, companies can pay for some Copilot features based on usage). He directed salespeople to pitch customers on ways of using Copilot that would involve AI agents being used repetitively and driving more consumption, according to someone present for the meeting.
Still, some customers who were unimpressed with Copilot early on say Microsoft is facing an uphill battle to win them back. For instance, insurance firm National Life Group first started testing 365 Copilot when it was still in beta, but it opted to reduce its spending on the product in favor of OpenAI’s ChatGPT, according to Nimesh Mehta, chief information officer and head of strategy.
“My early testers of Copilot were saying, ‘It’s completely useless, it hurts my productivity because it takes twice as long to do everything.’ We gave it a two-page document and asked it for a summary and it gave us a four-page document,” Mehta said. “I know it’s a lot better today, and maybe we’d give it a second chance, but I’m not sure it’s worth the battle.”"
