标题,时间,作者,链接,内容
What SpaceX’s Cursor Deal Says About xAI,2026-04-22T00:00:05Z,Martin Peers,https://www.theinformation.com/newsletters/the-briefing/spacexs-cursor-deal-says-xai,"Elon Musk’s marketing pitch for the SpaceX IPO just got a bit more complicated. SpaceX’s
revelation Tuesday afternoon
that it was working closely with Cursor, the once-dominant coding firm, and might buy it for $60 billion, raises new questions about the health of xAI, Musk’s AI startup that SpaceX
acquired for $250 billion
in stock in early February. What did SpaceX—and indirectly its shareholders—pay for?
The main reason Musk would consider buying Cursor is because his own startup can’t catch up to industry leaders in coding. Cursor, it’s no secret, grew very quickly in the coding business but lately has faced much tougher competition from Anthropic and OpenAI. Meanwhile, Musk
recently shook up xAI,
triggering mass departures, and
stated a month ago
that the AI startup hadn’t been “built right first time around” and had to be “rebuilt from the foundations up.”
Around that time, xAI hired two senior people from Cursor to help it catch up in coding. Now SpaceX says it is “working closely together” with Cursor to “create the world’s best coding and knowledge work AI.” If xAI couldn’t do that on its own, you could argue that SpaceX overpaid for the startup.
Musk’s Incentive
On a related note, Musk doesn’t need more of an incentive to work hard for shareholders—but investors need an incentive to believe in his vision. That’s likely the subtext of
SpaceX’s decision last month
to approve a plan awarding Musk 60 million extra shares if the company’s market capitalization reaches $6.6 trillion in the coming years. It’s expected to go public this summer at a valuation as high as $1.5 trillion.
SpaceX would be massively overvalued even at $1.5 trillion, to be sure. Consider that in 2022, it was valued at $125 billion. In 2022, as
we outlined here
, the biggest question mark hanging over the company was when it would overcome years of delays and get Starship into service. That continues to be the question for SpaceX! One way to persuade public market investors to buy the stock at current valuations is to demonstrate Musk’s belief in a world in which the valuation could get several times higher
from here.
In other words, the big inducement likely has little to do with motivating Musk himself, who already has a large stake in SpaceX. In that way, the new SpaceX stock grant is similar to the Tesla stock grant Musk got late last year, which could be worth
up to $1 trillion
to him if Tesla’s market capitalization rises to $8.5 trillion from around $1 trillion, what the company was worth at the time of the grant. That’s a big bet, given that Musk is pivoting the electric vehicle maker into robotaxis and robots, where success is far from assured. (Tesla reports first-quarter earnings on Wednesday, by the way.)
Musk has plenty of fans, to be sure, and they’d probably follow him anywhere. But knowing he has concrete goals that reward him if the market capitalization reaches those fantastical levels might keep them believing in his vision along what could be a bumpy journey. Chances are both Tesla and SpaceX will fall short of their market capitalization goals. But these incentives are helping Musk’s fans believe.
Pressure on Ternus
Shares of Apple fell about 2.5% on Tuesday as investors digested the news that CEO Tim Cook would step down, to be succeeded by hardware executive John Ternus. For the year so far, Apple stock has dropped just over 2%, making it the second worst performer among the big tech names after Microsoft.
And yet, on several metrics, Apple shares are still more expensive than other big tech stocks. As a multiple of future expected earnings, for instance, Apple closed at 30.9 times, above Google parent Alphabet (28.3), Nvidia (24.0), Microsoft (24.1) and Meta Platforms (22.2), according to Koyfin data. Adjust that metric for expected growth in earnings per share—known as the price-earnings to growth ratio—and the difference is even starker. Apple has a PEG ratio of 2.63, compared with 0.63 for Nvidia, 1.81 for Google, 1.53 for Microsoft, 1.67 for Amazon and 1.02 for Meta.
That premium valuation puts a lot of pressure on the incoming CEO. As D.A. Davidson analyst Gil Luria
said on The Information’s TITV on Tuesday,
“The stock is more expensive than any of the other megacaps, so they better continue to grow. Investors will have very little patience for a new CEO if they see a decline in revenue next year.”
In Other News
•
OpenAI has started to offer ChatGPT ad campaigns that charge advertisers based on how many people click on the ads, screenshots of the company’s ad manager show, confirming The Information’s
report
last week about the plans.
• Prediction market Kalshi plans to offer crypto trading in the U.S., according to people familiar with the matter, putting it in direct competition with crypto exchanges such as Coinbase.
• Microsoft on Tuesday cut the price of its Xbox Game Pass subscription, which gives people access to hundreds of videogames, by as much as 23% in hopes of boosting demand for the service.
• Snap’s chief financial officer, Derek Andersen, is leaving the company early next month, Snap said late Monday, for a “new professional opportunity.”
• Adobe announced a new $25 billion stock buyback, the latest such move by an enterprise software firm whose stock has been hit by anxieties about the impact of AI on the industry."
The Bankers Behind SpaceX’s “Project Apex” IPO,2026-04-21T23:32:42Z,Cory Weinberg,https://www.theinformation.com/newsletters/dealmaker/bankers-behind-spacexs-project-apex-ipo,"The weeks leading up to SpaceX’s initial public offering will test big ideas about the space industry and the future of artificial intelligence. It will also answer a more basic question: how well Morgan Stanley and Goldman Sachs can work together.
The Wall Street rivals’ top bankers have been holed up at SpaceX’s Hawthorne, Calif., headquarters in recent weeks alongside the rocketship company’s finance executives, people familiar with the matter said. The high-stakes assignment for “Project Apex,” the internal name for the IPO, has fallen to bankers such as Morgan Stanley’s
Michael Grimes
and
Kate Claassen
, as well as Goldman Sachs’
Kim Posnett
and
Kay Lee
.
The two banks, which lead the vast majority of tech IPOs, typically have the top assignments on the largest tech deals, with one generally winning the coveted “lead left” position. But SpaceX hasn’t officially named the banks running the IPO—
and may not name a lead left
bank at all, and instead list the banks alphabetically. In fact, no bank was on the cover of a version of the confidential IPO prospectus filed in late March, a person who reviewed it said.
Spokespeople for Goldman Sachs and Morgan Stanley declined to comment.
Until that decision, the fierce rivals instead have had to work together to draft the prospectus, hammer out details like lock-up restrictions and work with other banks, such as J.P. Morgan, Citi and Bank of America, helping advise or sell the deal around the world.
They’ll have time to get to know each other better. At least some of the group will now head out on the road, for a series of
meetings with investors
and analysts to show off SpaceX’s Starship site on the southern tip of Texas, and its data centers in Tennessee, before a more formal investor roadshow in early June and an IPO in the middle of that month. During that roadshow, SpaceX investors can field questions about SpaceX's huge debt load, which
we broke here
today, or Musk's new compensation package—tied to a Mars colony and data centers in space—that
we broke last night
.
How Goldman and Morgan Stanley pull off the expected $75 billion IPO could also determine their ability to win the next mega IPOs. The bankers, after a spell of infrequent and
underperforming IPOs
, have also been angling to lead expected public offerings for
Anthropic
and OpenAI.
One of the banks could still end up as the lead when the SpaceX document is publicly unveiled next month. The banks are in talks for the stabilization agent role, a coveted job overseeing the early hours of trading in the IPO that could bring additional fees and trading commissions, according to people familiar with the matter.
Morgan Stanley had long been considered as the favorite to win the top banking role on the SpaceX deal,
according to predictions site Polymarket
. That’s in large part because it helped Musk buy Twitter in 2021 and lent significant money for the deal. Grimes, Morgan Stanley’s star banker, returned to the bank recently after a short-lived stint in the Trump administration leading a government investment accelerator. He and Claasen, Morgan Stanley’s managing director of technology investment banking, worked closely with Musk on his acquisition of Twitter, now named X.
Other signs have pointed to Morgan Stanley eventually taking the top role. Its bankers including Grimes led a meeting of other banks working on the deal, known as the syndicate, earlier this month. Morgan Stanley is also leaning on
Colin Stewart
, one of the most senior IPO bankers in tech, whose notable recent listings include the CoreWeave and Reddit IPOs, to ensure the highly complicated deal runs smoothly.
The fact that Goldman Sachs, which represented Twitter’s board in its sale to Musk, is still in the conversation to lead the offering might be considered a win for the bank, given Morgan Stanley’s past work with Musk. While Posnett is a familiar face atop Goldman as its New York-based co-head of global investment banking, she was known more for working on big acquisitions such as Silver Lake’s $25 billion take-private of sports and entertainment giant Endeavor in 2024, than she is for Musk’s other acquisitions.
But Goldman Sachs CEO David Solomon has made the IPO a top priority for bankers, a person close to the bank said. Also working on the SpaceX deal is Los Angeles-based
Dan Dees
, Goldman’s co-head of global head of banking and markets. SpaceX marks a high-profile return to the Musk business for Dees, who has advised Musk’s Tesla in the past.
The group of SpaceX finance executives also includes two Goldman Sachs veterans: SpaceX head of investor relations
Andrea Williams
and vice president of finance
Majla Custo
.
The bankers take their orders from a SpaceX finance team that includes chief financial officer
Bret Johnsen
, a 15-year mainstay at the company, who has outlasted other Musk-company
finance chiefs
and is known as a savvy operator. He previously worked at Broadcom and Mindspeed, a semiconductor company"
SpaceX Debt Jumped to $23 Billion Last Year,2026-04-21T18:50:34Z,Cory Weinberg,https://www.theinformation.com/articles/spacex-debt-jumped-23-billion-last-year,"SpaceX increased its debt load by nearly two-thirds last year, to about $23 billion at the end of 2025 from $14 billion the year prior. That surge illustrated how much its acquisition of xAI added new financial obligations to the company, according to a confidential initial public offering prospectus reviewed by The Information.
Much of the debt was tied to a lease deal with Valor Equity Partners for AI infrastructure equipment such as chips for xAI, which SpaceX recorded as $4.5 billion of debt on its balance sheet, according to the filing. Valor’s CEO and chief investment officer is Antonio Gracias, a SpaceX board member, the filing notes.
SpaceX’s debt isn’t likely to cause significant concern for credit analysts. The company also had about $25 billion in cash and cash equivalents at the end of 2025, slightly exceeding its debt level. It more than doubled its cash pile from 2024, likely due in large part to the cash it absorbed from its deal for xAI, which had raised its own cash from outside investors.
The company noted in the risk factors section of its prospectus that its “substantial level of indebtedness could adversely affect our financial position.” Its cash burn of about $14 billion a year—when defined as adjusted earnings minus capital expenditures—would likely be a bigger concern, particularly if its cash-generating Starlink satellite internet business runs into problems.
The filing revealed that SpaceX changed the way it compensated Chief Financial Officer Bret Johnsen, probably to take into consideration its heavy increase in debt and capital expenditures.
In January, SpaceX’s board amended Johnsen’s stock grant, which would have vested as the company achieves higher levels of free cash flow. Instead, it now vests based on milestones tied to a looser adjusted earnings metric that excludes depreciation and interest expenses.
A SpaceX spokesperson didn’t immediately respond to a request for comment.
The company is likely to pursue additional debt deals after it goes public. Materials shared with investors in recent weeks said it would have “access to [a] full range of debt and equity financing solutions…to fund future investments in growth.” SpaceX is looking to sell about $75 billion of stock in the IPO,
The Information previously reported
, although the total could change depending on investor demand.
The company’s IPO pitch focuses heavily on its early-stage plans for orbital data centers, using its rockets and satellites to put AI infrastructure into space. SpaceX will be awarding Elon Musk with additional stock if it hits goals for building the technology.
SpaceX spent nearly $21 billion in capex last year, nearly double the amount for the year prior,
The Information reported earlier this month
. The vast majority was for the xAI business, which also recorded nearly $2 billion in interest payments as an expense.
Profits from SpaceX’s internet connectivity business, Starlink, helped the company cover those interest payments. That business generated $7.2 billion in adjusted earnings before interest, taxes, depreciation, amortization as well as stock-based compensation last year.
The company tallied a nearly $5 billion net loss last year,
The Information previously reported
. Its revenue grew by about one-third to $18.7 billion."
Adobe Says It Will Start Charging For AI Agents Only When They Work,2026-04-21T17:57:20Z,Laura Bratton,https://www.theinformation.com/newsletters/applied-ai/adobe-says-will-start-charging-ai-agents-work,"A wave of AI pricing changes is keeping customers on their toes. Anthropic, Salesforce, ServiceNow and Workday have shifted to charging for AI based on how much customers use, rather than a flat subscription fee, for instance.
Now Adobe is taking steps to join AI startup Sierra and other firms that want to go a step further, charging customers based on how well their AI tools work, such as when they help businesses complete tasks, according to Adobe president Anil Chakravarthy.
Adobe will use the pricing policy for its newly rebranded suite of AI products released this week, CX Enterprise, which includes AI agents that can help customers complete “whole jobs.” For example, Chakravarthy said CX Enterprise can pull data from Adobe apps as well as non-Adobe software such as Amazon Web Services databases to figure out why a hotel company is experiencing low bookings for hotel reservations in the south of France.
Adobe hasn’t disclosed specifics around the new pricing, but it will be based partly on the value of what the product produces, the executive said. For example, he said pricing could be tied to the number of ad campaigns that AI agents in the CX Enterprise complete for a travel or hospitality business. Previously, Adobe’s AI pricing was subscription-based or tied to consumption.
Chakravarthy criticized the idea of charging businesses based just on AI usage, or how many tokens—pieces of data—the AI processes. He said the Photoshop maker will instead move toward
outcome-based pricing
.
“Tokens don't equate to value,” he said.
He said that some customers may not be using AI efficiently, which means they are overpaying. In those cases, suppliers are “just passing on the cost” of providing the AI tools without creating value for customers. (Chakravarthy didn’t name names, but Anthropic is the most prominent firm to go big into usage-based pricing,
as my colleagues reported last week
.)
Adobe isn’t completely abandoning usage-based pricing. A spokesperson said Adobe would still use that approach, as well as subscription-based pricing, for some AI tools. Also, the new pricing tied to outcomes does not yet apply to the company’s existing AI tools for helping with tasks such as photo and video editing. It isn’t clear if the new pricing will be more or less expensive than subscription pricing for most customers.
Adobe’s move seems similar to the AI pricing that
Zendesk and Intercom
, which automate customer service interactions, pioneered a couple of years ago.
Brett Taylor’s AI startup Sierra
, a rival to those firms, also
charges customers
based on how many tasks AI agents actually complete, such as selling a product or resolving a customer service issue.
Salesforce, which also sells AI to automate customer service, said in February that it is beginning to measure how many tasks its AI agents complete for customers, rather than simply measuring how many tokens they process. It even coined a new metric, the Agentic Work Unit, an indication that the software firm could be thinking about pricing its AI tools based on that unit of measurement.
I asked Chakravarthy how Adobe’s pricing change will affect the predictability and profitability of its customer contracts, as some companies might have to consume more tokens than others to generate similar business outcomes.
“Some will have higher spikes in their utilization [of tokens],” he said, but “we will get efficiencies over time.”
Like many software executives, he argues that prices for AI models will continue to fall over time, and customers will focus on measuring the value of their purchases.
That’s a bet that could pay off: If running AI models gets cheaper, software firms that charge based on results, rather than usage, would be in a good position."
Anthropic’s ID Verification Imperils Chinese Founders,2026-04-21T14:00:50Z,Juro Osawa,https://www.theinformation.com/newsletters/ai-agenda/anthropics-id-verification-imperils-chinese-founders,"Anthropic
has quietly flourished in China thanks to businesses—including big tech firms and startups—circumventing Anthropic’s official restrictions on usage. That may soon change.
Anthropic last week started requiring some customers to provide a government-issued photo ID and an image of themselves taken from their phone or webcam. It’s the latest in a series of steps taken by Anthropic over the past year to prevent people in countries viewed as American adversaries, such as China, Russia and North Korea, from accessing its cutting-edge AI.
A co-founder of a Beijing-based AI application startup says his access to Anthropic’s
Claude Code
suddenly shut down last week after Anthropic announced the new ID policy. While he doesn’t know if the shutdown is directly related to the new rule, he started using
OpenAI’s Codex
AI coding service over the weekend as a substitute. (OpenAI has the same prohibition on customers located in U.S. adversary countries but doesn’t require ID verification.)
The cofounder said he had been using Claude Code with an account registered with a U.S. mobile phone number he rented from an American friend for a small fee, along with a U.S. credit card and a virtual private network, a service that masks IP addresses to disguise locations.
“In my circle of startup founders, everyone is using Claude.”
Claude’s recent crackdown could open opportunities for Chinese companies offering competitive AI models for coding, just as U.S. export restrictions on
Nvidia
chips in China have aided
local chip designers
such as
Huawei
.
The Beijing startup cofounder said he will be closely watching
DeepSeek’s upcoming new model, V4,
to see if it is good enough to be an alternative to Claude. And
Zhipu
, a Beijing-based AI model company, is working on a new feature that would allow Chinese customers to migrate their projects from Claude Code to Zhipu’s similar coding tool with just one click, according to a person with knowledge of the matter.
Anthropic cites national security factors for its policy of not offering commercial access to Claude in China. “Our Safeguards team actively enforces these policies through continuous and evolving detection and monitoring systems. We take action against accounts found in violation,” an Anthropic spokesperson said.
The spokesperson added that the new ID verification process applies in a small number of cases where the company sees activity that indicates violations of its usage policy.
For some startups, however, the new policy could be a disaster. “Having Claude Code is like having 50 engineers working for you. And it’s much cheaper than hiring 50 engineers,” said one co-founder at a Beijing-based startup, which operates an AI video app for videogame fans. The cofounder says his company has been spending about $5,000 a month across 12 Claude Code accounts it uses.
To register for the Claude Code accounts, the co-founder turned to a Hong Kong-based provider of virtual mobile numbers, which charges about $20 a month for each of the 12 numbers. His startup has a credit card issued in Singapore, where it has set up a bank account.
So far, his startup hasn’t received any notifications from Anthropic asking for ID documents.
If his startup is forced to comply with Anthropic’s new ID verification rules, the co-founder says he could look for merchants selling access to foreign IDs on
Idle Fish
,
Alibaba Group’s
major consumer-to-consumer marketplace. After Anthropic announced the new ID policy, Idle Fish merchants immediately began offering solutions to bypass the requirements. Merchants there already offer pre-registered Claude Code accounts and shared access to existing Claude accounts, for instance.
For Anthropic, the move to block Chinese customers makes sense. The company’s
servers have been melting
as demand for Claude has
tripled the company’s annualized gross sales
to $30 billion (or $2.5 billion per month) in the span of less than four months. Reducing demand from people who shouldn’t even be able to buy its services in the first place is a logical place to start.
Here’s what else is going on…
Let the Anthropic Deal-a-Palooza Begin
Speaking of
Anthropic
, get ready for a bevy of funding and cloud deals involving the biggest names in tech as they try to get closer to the company, which is surging past
OpenAI
in terms of
gross revenues
.
The first deal involves
Amazon
, which on Monday said it is investing an additional $5 billion in Anthropic after previously investing $8 billion in the company. Amazon said it will invest up to $20 billion more if Anthropic meets certain sales targets, which it didn’t specify.
The agreement will give Anthropic access to up to five gigawatts of capacity to train and run its AI models, as well as the ability to sell
Claude
models directly to customers in addition to selling them through
Bedrock
, Amazon’s AI application-building service.
Anthropic is also committing to spend more than $100 billion on
Amazon Web Services
products over the next decade.
OpenAI
has committed to spend $138 billion on AWS services over the next eight years.
Surely other existing Anthropic suppliers (and shareholders) such as
Nvidia
,
Google
and
Microsoft
will try to do similar deals with the company. And other cloud providers like
Oracle
are bound to try the same.
Policy Watch
Germany Chancellor
Friedrich Merz
said that he will push the EU to exempt industrial uses of AI from regulatory requirements, Reuters reported.
Deals and Debuts
See The Information’s
Generative AI Database
for an exclusive list of private companies and their investors.
Amazon
is
investing $5 billion
into
Anthropic
now and will invest up to an additional $20 billion tied to commercial milestones, the companies said on Monday. The deal is on top of $8 billion Amazon previously invested in the artificial intelligence company. Anthropic, meanwhile, agreed to spend over $100 billion on
Amazon Web Services
over the next 10 years, securing up to 5 gigawatts of new computing capacity.
Project Prometheus
,
Jeff Bezos's
AI lab that is developing AI systems for the physical world, is close to a $10 billion fundraising deal at a $38 billion post-money valuation, with
JPMorgan
and
BlackRock
among the investors, the Financial Times reported. That total includes an initial $6.2 billion raise when the company launched in November 2025.
CuspAI
, which uses AI for materials science, is in talks to raise at least $200 million at a valuation over $1 billion, Bloomberg reported.
Terra
, which develops drones for African militaries, raised $34 million from investors including
Joe Lonsdale
and
Lux Capital
.
GRAI
, an AI music startup, raised $9 million in seed funding co-led by
Khosla Ventures
and
Inovo vc
.
Microsoft
-owned
GitHub
said Monday it is restricting how much customers can use its
Copilot
AI coding tool and pausing new sign-ups for individual accounts as it
struggles to handle
an influx of traffic, triggering outages.
Kimi
released
Kimi K2.6
, a new open source AI model that is designed to power coding agents. Kimi reported that the new model set state of the art scores on benchmarks including
Humanity’s Last Exam
, which tests PhD-level knowledge and reasoning, and
SWE-Bench Pro
, which tests software engineering capabilities.
OpenAI
released
Chronicle
, a new memory feature for
Codex
that uses screenshots to build up context about how users work on their computers.
Adobe
released
CX Enterprise
, software for companies to use AI agents for customer engagement."
Mercado Libre Is Growing 30%-Plus a Year: Its Stock Is Too Cheap,2026-04-21T13:04:06Z,Anita Ramaswamy,https://www.theinformation.com/articles/mercado-libre-growing-30-plus-year-stock-cheap,"Latin America’s largest tech firm, e-commerce and fintech juggernaut Mercado Libre, is on sale. The company’s share price has dropped 9% over the past 12 months even as its business has continued to rocket along at a 30%-plus revenue growth rate.
Investors are skittish about growing competition posed by Singapore’s Sea Ltd. in Mercado Libre’s largest market, Brazil. But investors may be overreacting: There is plenty of room for multiple players to succeed in expanding the Latin American e-commerce market. And Mercado Libre’s history of robust growth suggests its management team is skillfully walking the line between growth and profitability.
Besides, two of the company’s newer business lines—providing credit cards to consumers and selling advertisements on its platform—should contribute to higher margins over time.
“Anything even remotely related to digital AI software [or] e-commerce site businesses have all been in the crosshairs of the market angst, and then there are also a little bit more specific concerns around the level of investment which has been required” from Mercado Libre to maintain its dominant position in the region, said Ben Drury, an investment specialist on Baillie Gifford’s Global Alpha team.
Over the past 12 months, the S&P Latin America 40 index has gained 63%, spotlighting Mercado Libre’s underperformance. Shares of Nu Holdings, a Latin American digital bank, are up 41% in the same period.
Drury says he is holding shares in the company for the long term and thinks they can double in value from their current level. He last bought shares for his fund in December at more than $2,100 per share, significantly higher than Monday’s closing price of $1,870.
Drury isn’t the only bull on the stock. Recent securities filings indicate that asset managers Pictet and Wellington Management are among the institutional investors loading up on it lately.
Ads and Fintech
Like Amazon’s site, Mercado Libre’s shopping website mostly serves as a marketplace for outside merchants, although the company sells some items directly. Also like Amazon, Mercado Libre handles shipping for merchants and places ads for sellers on the platform and elsewhere. It also offers credit cards, insurance and other fintech services.
Mercado Libre isn’t getting enough credit for its advertising and fintech operations, both of which are higher margin than its core e-commerce business.
Executives have said the advertising business is “still small compared to its potential” as a percentage of the total value of sales made on its platform, though they haven’t recently quantified the amount of revenue it generates. But the ad business grew quickly in the fourth quarter, expanding 67% year over year, which CEO Ariel Szarfsztejn attributed to technological improvements such as optimizing ad placement and making Mercado Libre’s platform for advertisers more user-friendly.
“What should excite investors is that advertising is still growing rapidly and is well below the penetration of Amazon,” wrote one bullish investor, Brett Schafer, in a
newsletter
earlier this month.
Baillie Gifford’s Drury, for his part, said most of the value appreciation he expects in Mercado Libre’s stock price over the next five years should come from its financial services arm, MercadoPago, which provides payment, banking and credit card services to consumers, as well as card processing services for businesses.
Mercado Libre’s fintech unit overall grew 46% last year to $12.6 billion, comprising nearly 44% of the company’s top line. Sea’s fintech arm, which is younger than Mercado Libre’s, expanded even faster last year, but it still made up just under 17% of the company’s total sales in the period, with most of the rest coming from e-commerce. That suggests that at least for now, Mercado Libre deserves a higher valuation multiple.
What’s more, the full benefit of Mercado Libre’s fintech unit isn’t yet apparent because it launched a credit card product in Mexico in 2024 and Argentina in 2025, and the accounting rules for such products encourage a conservative approach to forecasting future losses. Mercado Libre’s credit portfolio doubled in size in 2025 to $12.5 billion. Just over half of the company’s revenue last year came from Brazil, where it launched credit cards in 2021, with another 22% coming from Mexico and 21% from Argentina.
“In terms of the valuation and trajectory of the company, launching the credit card has been in the short term a drag on margins, because you need to do the provisions [for loan losses] up-front, accountingwise,” said Leandro Cuccioli, who leads corporate development and strategy at Mercado Libre. “Then you enjoy over time the fruits of that relationship with the consumer. Once they start using a credit card, there is a little stickiness.”
Still, growth in fintech helped lift Mercado Libre’s free cash flow margin to 37% last year from 32% in 2023. That margin is much higher than that of rivals like Sea.
Growth Investments
At the current price, Mercado Libre is trading at 2.6 times forward sales, below Amazon’s equivalent multiple of 3.4 times, according to Koyfin, but above Sea’s 1.6 times.
Analysts expect Mercado Libre to post 34% growth in revenue this year, according to S&P Global Market Intelligence. That would be a bit slower than the near-40% rate of the past couple of years. But it’s quite a bit faster than Sea, which is expected to post 27% top-line growth this year, according to S&P. (Amazon, meanwhile, whose revenue is 25 times greater, is expected to increase revenues at a much more sedate 12.7% rate.)
Mercado Libre’s operating margin has suffered as the company has responded to competition from Sea, whose Shopee unit sells lower-end wares, typically with slower shipping times.
Mercado Libre recently dropped the amount Brazilian customers must spend in a single order to qualify for free shipping on that basket. That contributed to the fall of its operating margin to 11% at the end of last year from 14.5% in 2023, its highest level in several years.
Still, “this isn’t a case where the business is just maturing and becoming less profitable. This is them choosing to invest behind that growth and expand the market,” said Drury.
Cuccioli said, “Nobody can grow 30% or 40% forever, and even if it’s been going six years and here we are, the reality is that you cannot have infinity market share. At a certain point, it’s going to reverse. We will not grow at 40%, but we are going to post better margins.”"
SpaceX Gives Musk Incentive to Hit $6.6 Trillion in Market Cap,2026-04-21T07:21:18Z,Valida Pau,https://www.theinformation.com/articles/musk-bought-1-4-billion-spacex-shares-helping-boost-control,"Elon Musk increased his stake in SpaceX last year by purchasing $1.4 billion of stock from current and former employees, part of a series of moves leading up to the company’s initial public offering that increased his sway over the company.
The large secondary stock purchase was made through the mega-billonaire’s trust. It was disclosed in a draft of SpaceX’s confidential IPO prospectus reviewed by The Information. The document also revealed a new plan to award Musk with tens of millions of shares if SpaceX’s market cap increases to as high as $6.6 trillion.
It was unclear at what valuation Musk bought the stock last year. His company has seen a sharp increase in valuation over the past year, through secondary share sales and an
acquisition
of his artificial intelligence company, xAI. SpaceX doubled its
valuation to $800 billion
in an employee share sale last December and was valued at $1.25 trillion after it merged with xAI this February.
In another move that increases his influence, the prospectus indicates that SpaceX will adopt a dual-class share structure that would give Elon Musk super-voting Class B shares, in which each share is worth 10 votes, according to a person familiar with the matter.
Musk’s total ownership stake and voting control wasn’t immediately clear. The document says that the dual-class structure “concentrates voting control with Mr. Musk and other shareholders of our Class B common stock.”
A spokesperson for SpaceX didn’t immediately respond to a request for comment.
Data Center Incentive
SpaceX also gave Musk a similar type of ambitious stock award that made him one of the world’s richest people from his leadership of Tesla.
The company approved a plan last month that would award CEO Elon Musk 60 million additional shares if the company’s market capitalization climbs from $1.1 trillion to as high as $6.6 trillion, and completes an ambitious plan of building data centers in space to supply compute for AI developers. The stock vests as SpaceX increases its market cap in $500 billion increments.
The document says that the shares vest if the company’s space data centers can deliver “100 terawatts of compute per year,” which is orders of magnitude more than peak power consumption in the U.S.
The document’s risk factors acknowledge the longshot nature of the orbital data center goal. It calls its efforts to develop data centers in space “in early stages,” with “significant technical complexity and unproven technologies.” The company’s satellites and rockets also operate “in the harsh and unpredictable environment of space,” it notes.
The award was on top of an earlier goal SpaceX’s board of directors set for Musk in January. He would get up to 200 million additional shares if the company hits stock-price targets and establishes a Mars colony with at least 1 million inhabitants.
SpaceX has been briefing potential investors ahead of its planned public offering, slated for mid-June. The company is expected to raise
$75 billion
at a valuation of up to $1.5 trillion. To prepare the colossal offering—the largest ever by a wide margin—
SpaceX has engaged a troop of banks
to line up retail and institutional investors around the world. SpaceX executives are hosting potential investors and research analysts this week at its facilities in Tennessee and Texas, according to three people familiar with the matter.
The document also indicates that Musk is looking to avoid the kind of shareholder lawsuits he has faced previously over his pay package and other corporate matters. One risk factor the company notes in the SpaceX prospectus is that shareholders may not be able to pursue certain legal claims because of a “requirement for mandatory arbitration.”
The move comes after the Securities and Exchange Regulation
last year said
it wouldn’t delay companies’ IPO registration documents if they included arbitration clauses that cover shareholder claims, removing one impediment to companies’ adopting such clauses."
