标题,时间,作者,链接,内容
Elon Musk Strikes Unusually Cautious Tone on Tesla Call,2026-04-23T00:00:23Z,Theo Wayt,https://www.theinformation.com/newsletters/the-briefing/elon-musk-strikes-unusually-cautious-tone-tesla-call,"Tesla’s earnings calls are usually freewheeling affairs, with pulsating electronic music and wildly optimistic projections from CEO Elon Musk, who often likes to
crack crude jokes and giggle
. Today was different. Instead of the typical sci-fi rhapsodies about self-driving vehicles taking over the world and robots solving poverty, Musk spent much of the call talking about constraints on his vision for Tesla.
For example, when asked when production would start on Tesla’s Optimus robot, he said he needed to “inject some reality into the situation” and gave a lengthy answer about why setting up a production line is hard and takes time. Asked when Tesla will offer fully unsupervised self-driving software or a Tesla robotaxi service in Europe, Musk said he could not provide a timeline because he doesn't know what regulators will decide. (That
hasn’t stopped Tesla
in the past.)
And asked whether older Tesla vehicles will ever work with fully autonomous driving software—something the company
has promised
for years—Musk said that, actually, the chips and cameras in the vehicles aren’t good enough for complete autonomy after all. He also was cautious about the timing for when full self-driving software would be made available on a broad scale, cautioning that a coming new software update that enhanced safety was needed first.
His comments appear to have wiped out any enthusiasm about Tesla’s first-quarter results, which showed the company’s electric vehicle business
beginning to recover
from a yearslong slump. Tesla shares initially jumped 4% in after-hours trading when the company reported its results, but were down 2.4% by the time the call ended.
Maybe SpaceX’s
investor meetings this week
, related to that company’s coming initial public offering, put Musk in an unusually cautious frame of mind. Or perhaps he's realizing how complicated it will be to run two public companies. Indeed, when asked about a chipmaking project that involves both SpaceX and Tesla, Musk referred to the complexities of dealing with the boards of both companies, saying, “it takes a while to work through the kind of independent director reviews on this.” Not exactly gung-ho!
ServiceNow’s Quarter Gets Poor Reception
The impact that acquisitions have on margins is a sore subject for software investors, as ServiceNow learned on Wednesday. The enterprise software firm reported a reacceleration in topline growth, to 22% for the first quarter of the year, only to see its stock tank as much as 15% in after-hours trading.
Investors may have been responding to ServiceNow’s acknowledgement that its just-completed $7.75 billion cash purchase of cybersecurity firm Armis would erode its profit margins this year. Specifically, the company’s full year free cash flow margin will be diluted by two percentage points—the company is now projecting a 35% FCF margin—while its second quarter operating margin would be reduced by 1.25 percentage points to 26.5%.
For the full year, ServiceNow cut its projected operating margin to 31.5%, from 32%. (This is the operating margin excluding the cost of stock compensation expense. With those and other non-cash expenses included, ServiceNow’s operating margin is closer to 13.5%.)
Salesforce learned the hard way—from activist pressure—that weak margins turn off investors. Salesforce has lifted its margins sharply in recent years. ServiceNow could win over more investors by following suit.
—Martin Peers
In Other News
•
Microsoft on Wednesday named longtime LinkedIn executive Daniel Shapero as CEO of the corporate social network and said former LinkedIn CEO Ryan Roslansky will oversee Microsoft’s core Office 365 apps.
• Billionaire crypto entrepreneur Justin Sun on Tuesday sued World Liberty Financial, the crypto venture co-founded by President Donald Trump and his family, accusing the project and one of its co-founders of “criminal extortion” after he declined to invest more money into the company.
• Google announced the first versions of its AI chips that are specialized for training and inference, expanding its competition with Nvidia."
How CoreWeave Seduced the Bond Market,2026-04-22T15:01:25Z,Ken Brown,https://www.theinformation.com/newsletters/the-information-finance/coreweave-seduced-bond-market,"CoreWeave’s shares are up 55% this month, but that rally tells just part of the story about the AI cloud provider. The company has tapped a range of sources for much-needed capital, giving it a commanding role in the AI build-out.
CoreWeave’s big fundraising haul—totaling nearly $16 billion—also signals that both stock and debt investors are now going all in on data centers, power, chips and everything AI related.
Surging demand for AI computing power has turned normally cautious bond investors into enthusiastic AI backers. Meanwhile, companies that want computing power for themselves are willing to write big checks up front to guarantee access. “We’re more in the period of belief than skepticism,” said Nick Robbins, CoreWeave’s vice president of corporate development.
Brace yourselves: These trends are likely to get stronger, at least in the near term. They could also cause a financial hangover if demand for AI falls short or the build-out suffers big delays. Stocks can gyrate with little impact on the economy, but if turmoil hits the bond market, lenders can get nervous and slow the growth of credit, hitting the economy. If we get big losses down the road, they could ricochet around the financial system.
As I
wrote last month,
improvements in AI have caused a scramble for computing power. That has bolstered the case for expanding the data centers that provide it. For companies looking for computing power, CoreWeave has shown it can deliver. For investors, CoreWeave provides a  highly leveraged bet on the success of AI.
CoreWeave seized on the bullish sentiment. On March 31, the company
closed an $8.5 billion borrowing facility
ultimately backed by Nvidia graphics processing units it owns. Then on April 9, CoreWeave hit the jackpot. It expanded an earlier $14 billion deal—to
supply computing capacity to Meta Platforms
—by $21 billion.
Then
CoreWeave hit the market to fund the computing power it needed. It launched the sale of $1.25 billion in high-yield bonds and $3 billion in convertible securities and quickly upsized the deals by a combined $1 billion. The next day it announced that Anthropic had signed on as a new customer.
Investors wanted more CoreWeave debt, so the company sold another $1 billion in bonds the following week, without doing a road show to pitch the offering to investors. “That’s no small feat,” said Mike Talaga, global head of credit research at Janus Henderson Investors.
In the middle of all of this, CoreWeave did its most interesting deal. Wall Street trading firm Jane Street invested $1 billion in CoreWeave and promised to spend $6 billion on CoreWeave’s AI cloud services. This offered evidence that companies other than AI developers would commit to spending billions on AI services.
CoreWeave has become an investor favorite in part because it is in the right place at the right time. It has built a track record of delivering computing power to its customers and convincing them it could deliver a lot more. It is trying to extend its lead by adding software and other services to make its cloud offerings increasingly attractive.
This has excited bond investors, who are funding its ambitious plans. Getting those investors on board hasn’t been easy, though. Tech companies typically don’t issue much debt, so bond investors were happy to stay away from an industry they see as risky. The bond market’s minor freakout last year over the flood of debt from Oracle and other companies building AI infrastructure demonstrated that antipathy. Oracle had to make amends to the bond market by issuing equity earlier this year.
Bond investors were also worried about backing projects that hadn’t been built yet, meaning the cash flows that were supposed to pay the bonds were less certain. But high demand and the backing of tech giants such as Meta gave investors like Talaga comfort. “We’re OK taking construction risk because the demand is behind it,” he said.
Two things happened to boost demand from the bond market, said Talaga, whose firm manages $153 billion in fixed income assets and made early bets on Oracle and CoreWeave. In the $1.5 trillion high-yield bond market, AI-related debt rose from 0.8% of bonds outstanding at the start of the year to 2.3% today, according to estimates by Janus Henderson. That meant fund managers, who are judged on their performance against the market, had to start buying the debt or risk being left behind.
Second, funds that typically invest in bonds issued by Apple, Microsoft and other companies with pristine balance sheets realized they could earn a higher yield by betting on data center projects backed by some of the same safe companies. Bond investing is highly competitive, and picking up 1 or 2 percentage points in yield can make a big difference in performance.
Another tailwind could lead to more bond sales by companies building AI infrastructure. Bond investors like putting their money into debt-issued public companies such as CoreWeave, which disclose more information and are more widely followed than lesser-known rivals. They also like the comfort they get from lending to a company whose shares are trading in the market. While private companies have equity too, bond investors take comfort in seeing the equity that helps protect them from losses trade on the stock market.
All this means that after companies such as SpaceX, OpenAI, Anthropic and data center developers like Crusoe go public, they can more easily issue debt. That would further raise the amount of tech bonds in the market.
We can give a big round of applause to CoreWeave and others for blazing this path and helping satisfy the soaring demand for AI computing power. Or we can fret that they’ve spread the AI frenzy that has valued money-losing companies in the trillions to the more sober bond market.
Either way, bond investors are now all in on AI. Let’s hope they get paid back."
Are OpenAI and Anthropic Moving Away From Reasoning Tech?,2026-04-22T14:05:05Z,Stephanie Palazzolo,https://www.theinformation.com/newsletters/ai-agenda/openai-anthropic-moving-away-reasoning-tech,"Elon Musk
rocked the business world again by announcing Tuesday that his rocket-satellite-social media firm
SpaceX
has signed a deal agreeing to buy AI coding app
Cursor
for $60 billion at an undisclosed later date or else SpaceX would pay a $10 billion breakup fee.
It’s one of the biggest acquisitions of a venture backed startup ever, though it’s not much money in the context of an initial public offering that could value SpaceX at $1.5 trillion this summer.
Cursor would give
xAI
a substantial AI application business—recently on pace to generate billions of dollars in revenue annually—in a market that xAI has struggled to crack with its
Grok
product. The question is whether xAI and Cursor will be able to develop good-enough coding models, and a sticky enough product, to avoid being lapped by rivals
Claude Code
and
Codex
.
On to the column…
Giving models more computational power to think through tough problems, known as
reasoning
, has been one of the biggest AI research breakthroughs of the last two years. Researchers also refer to it as
test-time compute
.
But
OpenAI
and
Anthropic’s
upcoming models
Spud
and
Mythos
suggest the industry is reducing its reliance on such reasoning techniques while still getting more intelligent answers from new models.
Early signs point to both
Spud
and
Mythos
being more intelligent pretrained models, meaning they got smart during the initial part of the development process. Now, OpenAI’s upcoming Spud model is noticeably better at answering tough questions without relying on reasoning, said two people familiar with it.
Meanwhile, Anthropic’s newest flagship model,
Claude Opus 4.7
, performed much better than
Opus 4.6
while using fewer tokens, Notion said in the
release blog post
. That suggests that it’s less reliant on reasoning, which usually increases the number of tokens produced by a model. Of course, Claude Opus 4.7 isn’t the same as the Mythos model, but given that the Mythos seems to have made even stronger advancements in pretraining, we’d guess that the same trend will hold with it.
On one hand, the focus on smarter pretraining isn’t surprising. Pretraining a model on tons of data from the internet, books and other sources is tough work, especially now that researchers have exhausted much of the data on the internet and are having to turn to other sources like human expert-labeled data.
While the labs worked on ways to improve pretraining after running into challenges a year and a half ago, they improved the performance of models through reasoning.
That approach wasn’t perfect.
ChatGPT
users in particular
don’t love that reasoning can make models much slower
in answering questions. And some researchers have found that reasoning models can
“overthink” problems much like humans do
, leading to worse answers on questions that non-reasoning models would have been able to easily answer.
Now, it’s likely that advancements in both pretraining and reasoning will be able to build on each other.
We’ll have to see what that will mean for the costs of running and using AI for the labs and customers. On one hand, if better pretrained models don’t need to spend as much money and time outputting tokens for reasoning, that should make them cheaper and faster for customers to use. That also means that they would be better for agentic tasks that require fast performance (i.e. low latency.)
On the other hand, better pretraining on more data and compute can also tend to make models much larger, and therefore, more expensive to run. (That could be the case with Claude Mythos, which Anthropic itself has admitted is very costly to run.)
Here’s what else is going on…
Big Number
OpenAI
CEO
Sam Altman
said that
Codex
reached 4 million weekly users, two weeks after he announced that Codex crossed 3 million weekly users.
Policy Watch
Anthropic
and
OpenAI
spent more on lobbying in the first quarter of 2026 than in any previous quarter, according to federal disclosures reported by Axios. OpenAI spent $1 million and Anthropic spent $1.6 million. Several big tech companies topped OpenAI and Anthropic’s spending;
Meta
took the top spot with $7.1 million in lobbying spending.
Overheard
President
Donald Trump
said “it’s possible” that
Anthropic
will reach a deal with the
Department of Defense
. “They came to the White House a few days ago, and we had some very good talks with them, and I think they’re shaping up,” he said.
Deals and Debuts
See The Information’s
Generative AI Database
for an exclusive list of private companies and their investors.
Elon Musk’s SpaceX
announced that it has signed a deal agreeing to buy AI coding app
Cursor
for $60 billion at an undisclosed later date or else SpaceX would pay a $10 billion breakup fee.
Thinking Machines Lab
has signed a new multi-billion-dollar agreement to expand its use of
Google Cloud’s
AI infrastructure, including systems powered by
Nvidia’s
latest GPUs, TechCrunch reported.
OpenAI
has pledged up to $1.5 billion to its
new joint venture with private equity firms
, which will sell OpenAI’s tech to companies funded by the investment firms, according to the Financial Times. OpenAI will put $500 million of its equity into the JV, which will be valued at $10 billion as part of a funding round expected to close in early May, with the option to add a further $1 billion at a later date, the report said. Investors including
TPG
,
Bain Capital
,
Advent International
,
Brookfield
and
Goanna Capital
will invest another $4 billion, the report said.
Reliable Robotics
, which is developing autonomous cargo planes, raised $160 million in a new funding round at a valuation of about $1 billion led by
Nimble Partners
.
AcuityMD
, which uses AI to help medical device companies with sales, raised $80 million in a Series C funding round at a $955 million valuation, led by
StepStone Group
.
NeoCognition
, which is developing AI agents that learn specialty knowledge over time, raised $40 million in a seed funding round led by
Cambium Capital
and
Walden Catalyst Ventures
.
Syenta
, which is developing packaging technology for semiconductors, raised $26 million in a Series A funding round led by
Playground Global
and
Australia's National Reconstruction Fund
.
Monk
, a New York City-based startup that offers AI software for accounts receivable, raised $25 million in Series A funding led by
Footwork
and
Acrew Capital
.
Humble
, which develops autonomous freight trucks, raised $24 million in a seed funding round led by
Eclipse
.
Collov Labs
, a San Francisco-based startup that builds multimodal agents, raised $23 million in Series A funding from
Mindworks Capital
,
Taihill Ventures
and
Brightway Future
Capital
.
Smart Robotics
, which makes warehouse robots, raised $11.7 million in a Series A funding round led by
Rotterdamse Havendraken
.
BuildForever
, a San Francisco and New York City-based startup that’s building consumer AI products, starting with email management software, raised $9.5 million in seed funding from
Felicis
,
Abstract VC
,
Elad Gil
,
A*
,
SV Angel
and other investors.
A&K Robotics
, which makes self-driving wheelchairs for airports, raised $5.8 million in a Series A funding round led by
BDC's Industrial Innovation Venture Fund
and
Vantage Futures
, with participation from
RiSC Capital
,
Grep VC
and
Nimbus Synergies
.
OpenAI
has
started to offer
ChatGPT
ad campaigns that charge advertisers based on how many people click on the ads, screenshots of the company’s ad manager show. OpenAI also released
ChatGPT Images 2.0
, which can search the web and create multiple images from a single prompt.
Anthropic
is
investigating a report
that a group of unauthorized users gained access to several unreleased AI models including
Mythos
, the model that Anthropic has withheld because of its capacity for cyberattacks, according to a spokesperson for the company. Anthropic also said it was experimenting with removing
Claude Code
access for new subscribers to its “pro” plan.
YouTube
is making its deepfake detection tool available to actors and musicians, rather than just politicians and other public officials, according to the Hollywood Reporter.
Meta
is installing tracking software on employees’ computers to record their mouse movements and keystrokes, Reuters reported. The data will be used to train AI models."
OpenClaw Struggles to Grow Up After Overnight Success,2026-04-22T13:00:35Z,Rocket Drew,https://www.theinformation.com/articles/openclaw-struggles-grow-overnight-success,"OpenClaw, the AI agent software that took the tech world by storm, is reckoning with a difficult choice: whether to transition from an experimental hacker project to a sustainable tool companies can reliably use.
One of the fastest-growing open-source software projects ever, OpenClaw is still managed by a group of volunteers who are trying to keep up with the technical and logistical demands of a fast-changing new product category while hewing to the collaborative, experimental spirit that got it started.
Created by Austrian programmer Peter Steinberger, OpenClaw became an overnight sensation by enabling developers and tech enthusiasts to build their own autonomous AI agents. Its popularity,
especially in China
, prompted tech giants including ByteDance and Tencent Holdings to launch OpenClaw-based products. At Nvidia’s GTC conference last month, CEO Jensen Huang called OpenClaw “the operating system for personal AI,” portraying its impact as akin to the revolution Windows brought to personal computers.
Steinberger and a few dozen volunteer “maintainers” are responsible for adding features, fixing bugs and addressing concerns from its ever-growing list of users. The maintainers typically juggle moonlighting for OpenClaw with day jobs such as running their own startups. They use AI coding tools to work on OpenClaw’s almost constant software updates.
Steinberger got a new day job in February
when OpenAI hired him
. But the AI giant has given him plenty of time to continue leading OpenClaw’s development, according to two people with knowledge of the matter. In addition to running OpenClaw as an open source project, Steinberger has been fundraising for the OpenClaw foundation he announced in February, which will eventually oversee the software.
OpenClaw’s rapid expansion has exposed security and technical vulnerabilities, with users reporting cases of OpenClaw agents accidentally deleting data, and cybersecurity firms identifying malware targeting OpenClaw. Many users over the past month reported that its frequent software updates—sometimes occurring every day or two—messed up the existing agents they had custom-built with tools from the OpenClaw community.
Earlier this month, OpenClaw’s maintainers found out that the OpenClaw-based products built by Nvidia, ByteDance, Tencent and several other Chinese tech companies were still using old versions of OpenClaw from the first half of March. The companies worried that switching to newer versions would result in serious technical problems, according to the two people and another person with direct knowledge of the situation.
Steinberger and OpenClaw’s maintainers are trying to address these challenges. For example, some maintainers have recently started helping the tech companies using older versions migrate safely to the latest version, according to the three people. While some of those companies began to implement gradual software updates in the past week, the migration will likely take time, the people said.
Those challenges are forcing OpenClaw to confront fundamental questions about how it operates, sparking debates among maintainers, according to two of the three people. Some maintainers advocate adopting a more traditional product-management model with predictable update cycles, rigorous quality assurance and formalized coordination with corporate users. Others fear introducing conventional procedures and rigid structures could stifle innovation and diminish OpenClaw’s hackerlike ethos, which values rapid experimentation and free collaboration.
Last week, OpenClaw had a “no new features” week, focusing instead on improvements to make the software faster and more stable, said Gustavo Madeira Santana, a neuroscience doctoral student at Yale University, who has been volunteering as an OpenClaw maintainer since January. “We want to increase stability and make sure that people don’t get scared about updating,” he said.
Some maintainers say OpenClaw needs to update its software frequently to keep reinventing itself, given the ongoing evolution of personal AI agents and users’ expectations. An updated version from just days ago may already require a complete makeover. In their view, the experimental nature of OpenClaw makes it unsuitable for conventional software rollouts.
Established open-source projects have worked through similar challenges. Linux, the popular operating system launched in the early 1990s, has “long-term support” versions that receive small updates to fix bugs but mostly stay consistent so companies can trust they will remain reliable for years.
Darian Shirazi, a general partner at venture firm Gradient who has used OpenClaw, suggests it could have a revenue-generating “professional edition” that it sells in parallel to the open-source project. That would introduce an incentive to make the product more consumer friendly, an approach other open-source projects have taken, he said.
Conflicting Demands
OpenClaw’s maintainers are also dealing with conflicting demands from users. Earlier this month, a software update caused users to start seeing notifications requesting their permission for agents to perform certain actions. Many users who wanted their agents to work autonomously without intervention complained. In the end, the maintainers worked on another update to hide the notifications.
“To understand OpenClaw, you need to understand that the beginning was irregular,” said Noam Schwartz, co-founder and CEO of Alice, a cybersecurity company, who has been using OpenClaw agents for months. “When OpenClaw went out, it behaved more like a product than an open-source project,” leading to unrealistic expectations, he said.
When Schwartz updates to the latest version of OpenClaw, it usually takes him about an hour to fix the various ways his setup breaks. But that is typical of open-source software, he said. “It’s not like an iOS update.”
Anthropic has also been causing headaches for OpenClaw lately. Anthropic earlier this month announced new rules that made it much more expensive for customers to use its models with third-party tools like OpenClaw. As a result, instead of paying $200 per month for an Anthropic subscription, “you can end up paying $200 per day,” said Schwartz.
The increased cost is a blow to OpenClaw users, many of whom rely on Anthropic’s Claude as their preferred AI. But OpenClaw is working to help people make better use of OpenAI’s models instead, said Madeira Santana.
OpenClaw’s popularity has drawn competitors. Hermes, an agent tool from Nous Research, earlier this month eclipsed OpenClaw in terms of recent contributors, according to GitHub data
compiled by ClawCharts
, which tracks the growth of open-source AI agents. Hermes is gaining in terms of other metrics, such as new software changes and stars (GitHub’s version of likes)—although Madeira Santana said OpenClaw is still receiving as many new code proposals as ever.
Shirazi of Gradient said he has found OpenClaw to be clunky, and he also worries about its security, so he has switched to rivals such as Town. “I don’t know why anyone that isn’t an engineer and isn’t a tinkerer would be using OpenClaw at this point because there are a lot of these solutions, like Town or Notion custom agents, that are really good,” he said.
The fragmented nature of open-source software makes it difficult to gather comprehensive data, but statistics from Node Package Manager, software for downloading OpenClaw, show average weekly downloads have fallen by roughly half since the peak in mid-March, returning to lower levels it had earlier that month. Those numbers include updates of existing OpenClaw software as well as new downloads, but they don’t count downloads via other platforms.
As they work to build out OpenClaw, its maintainers are getting help from established companies. Tencent recently agreed to contribute to the OpenClaw foundation, according to two of the people with knowledge of the situation. OpenAI offered to donate to the foundation as well (Steinberger has said he turned that offer down), and it helped with the organization’s paperwork and has provided credits for OpenClaw maintainers to use OpenAI’s Codex coding tool, according to an OpenAI spokesperson.
GitHub also has offered complimentary services to OpenClaw maintainers, and Convex, which provides software and databases to host websites, covers the bill for ClawHub, where OpenClaw users download new skills for their agents."
"Tencent, Alibaba in Talks to Invest in DeepSeek at $20 Billion-Plus Valuation",2026-04-22T11:17:27Z,The Information Staff,https://www.theinformation.com/articles/tencent-alibaba-talks-invest-deepseek-20-billion-plus-valuation,"Chinese tech giants Tencent Holdings and Alibaba Group are in talks to invest in DeepSeek, the AI upstart that recently started fundraising for the first time, according to four people with knowledge of the conversations.
DeepSeek, owned by Chinese hedge fund High-Flyer Capital Management, is now seeking to raise funding at a valuation of more than $20 billion, after its initial discussions with prospective investors generated immense interests, one of the people said.
The Information reported on Friday
that DeepSeek started talks to raise outside capital for the first time, targeting to raise at least $300 million at a valuation of at least $10 billion.
The talks are still underway and both the valuation and the amount of capital to be raised could still change, the people with knowledge of the talks said. Because DeepSeek has operated more like an AI lab committed to open-source technologies than a money-making business, the question of how it should be valued has been debated within the Chinese tech and venture capital circle in the past days, investors say.
A valuation of $20 billion for DeepSeek is partly benchmarked against Moonshot AI, the Chinese startup behind the Kimi series of large-language models. Moonshot is finalizing a new funding round at a valuation of $18 billion, according to a person with direct knowledge of the matter. Bloomberg first reported Moonshot’s latest fundraising.
There are other data points that suggest DeepSeek could be worth even more than $20 billion. Two of DeepSeek’s competitors that have already gone public, Shanghai-based MiniMax and Beijing-based Zhipu, both went public in Hong Kong in January at a valuation of less than $10 billion. Now Zhipu, which is listed under the corporate name Knowledge Atlas Technology, is traded at a $50 billion-plus valuation while Minimax at $30 billion-plus.
However, unlike MiniMax and Zhipu, DeepSeek is yet to generate meaningful revenue. The company has kept its models open-source and its chatbot free to use for consumers.
Deepseek, Tencent and Alibaba didn’t respond to requests for comment.
As a Chinese startup developing competitive AI, some U.S. venture capitalists might hesitate about investing in DeepSeek, The Information reported previously. DeepSeek has been accused by the U.S. Congress of aiding Beijing’s military rise, although it hasn’t been added to any U.S. trade blacklist.
This makes Chinese tech heavyweights as well as government-backed investment funds ideal candidates for DeepSeek’s highly sought-after funding round. Both Tencent and Alibaba have invested in several of China’s leading AI startups, including Zhipu, MiniMax and Moonshot. A stake in DeepSeek would help hedge their bets as they continue to develop their own AI models and products, and give both companies a direct line into further collaboration with DeepSeek.
When DeepSeek’s R1 model became a global sensation early last year by delivering performance close to the top U.S. systems at far lower training cost, Chinese companies including Tencent, Alibaba and ByteDance rushed to integrate the model with their existing products, The
Information reported previously
. Of the three, Tencent trails behind in developing cutting-edge foundational models.
For years, DeepSeek founder Liang Wenfeng kept the company free from outside money. That stance is shifting as the start-up faces mounting technical and competitive challenges. DeepSeek was aiming to release its next flagship model, V4, in February, but that timeline has slipped several times due to engineering challenges,
The Information reported
.
DeepSeek is operating in a more competitive market than a year ago. AI models are evolving faster, costing higher to train and operate, and deep-pocked tech incumbents in both China and the U.S. are pressing harder on upstarts. DeepSeek in recent months has lost some key researchers to Chinese tech giants. Fresh capital would give DeepSeek the much needed war chest to acquire computing power and retain talent.
DeepSeek is still relying on the Nvidia chips to train its flagship models. The company has been training its next flagship model on Nvidia’s Blackwell chips, which are barred from export to China under U.S. rules,
The Information reported
. DeepSeek has spent months
adapting the V4 models to run on chips by Chinese chip developers Huawei Technologies
and Cambricon Technologies out-of-box."
